PaperID,TraditionalLabel,TraditionalConfidence,AuditLabel,MismatchFlag,AuditRationale,EvidenceSentences
30638469,supportive,0.997299,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive","Bio-behaviors, including signal transduction, proliferation, apoptosis, and migration, of the cells with constitutively activated c-MET were evaluated after BMS-777607 treatment. || RESULTS: BMS-777607 could induce the highest inhibition of cell growth in ovarian cancer cells constitutively expressing c-MET. || Treating SKOV3 cells with BMS-777607 could reduce c-MET activation and inhibit downstream cell signaling, thus causing cell apoptosis and polyploidy as well as cell cycle and cell migration inhibition. || CONCLUSION: BMS-777607 exhibits antitumor effects on ovarian cancer cells that constitutively express c-MET through c-MET signaling blockade and the inhibition of Aurora B activity."
24444656,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Targeted inhibition of MET/RON signaling by tyrosine kinase inhibitor BMS-777607 for cancer treatment is currently under clinical trials.
35587009,neutral,0.999856,unclear,0,No evidence sentence available.,
22639908,neutral,1.000000,opposing,1,"supportive=0, opposing=1, neutral=0; dominant=opposing","In the current study we examined the response of PC-3 cells to an anti-HGF neutralizing antibody or a small molecule Met kinase inhibitor (BMS-777607). || At the molecular level, BMS-777607 suppressed autophosphorylated c-Met and downstream c-Src and Akt pathways. || Because PC-3 cells were responsive to BMS-777607 but not the anti-HGF antibody, the findings also indicate that under circumstances where c-Met is constitutively hyperactive in the absence of functional HGF, targeting the c-Met receptor remains a viable therapeutic option to impede cancer progression."
22286523,supportive,0.999143,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral","In a prior study we showed that BMS-777607, a novel selective small molecule Met kinase inhibitor, potently suppressed ligand-mediated functions in prostate cancer cells. || At the molecular level, BMS-777607 potently blocked phosphorylation of c-Met and downstream pathways over the same dose range that impacted metastasis-associated cell functions."
28368392,opposing,0.999810,unclear,0,Conflicting cues with no dominant stance signal.,"Both subclone-types were resistant to erlotinib, but only MET-subclones responded to the MET-inhibitors crizotinib and capmatinib. || Both subclone-types were resistant to erlotinib, but only MET-subclones responded to the MET-inhibitors crizotinib and capmatinib."
30472556,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","INTRODUCTION: The phase II JO28638 study evaluated first-line onartuzumab plus erlotinib in patients with MET-positive advanced, metastatic, or post-operative recurrent non-small-cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) mutations."
24828661,opposing,0.999999,opposing,0,"supportive=1, opposing=2, neutral=0; dominant=opposing","RESULTS: Crizotinib and TAS-115 inhibited Met phosphorylation and reversed erlotinib resistance and VEGF production triggered by HGF in PC-9 and HCC827 cells in vitro. || CONCLUSION: These results suggest that triple inhibition of EGFR, HGF/Met, and VEGF/VEGF receptor 2, by either a triplet of clinical drugs or TAS-115 combined with erlotinib, may be useful for controlling progression of EGFR-mutant lung cancer by reversing EGFR-TKI resistance and for inhibiting angiogenesis. || CONCLUSION: These results suggest that triple inhibition of EGFR, HGF/Met, and VEGF/VEGF receptor 2, by either a triplet of clinical drugs or TAS-115 combined with erlotinib, may be useful for controlling progression of EGFR-mutant lung cancer by reversing EGFR-TKI resistance and for inhibiting angiogenesis."
23213056,supportive,1.000000,supportive,0,"supportive=2, opposing=1, neutral=0; dominant=supportive","Knockdown of c-Met enhanced sensitivity to erlotinib in DA-Src cells in vitro, as did combining a c-Met or c-Src inhibitor with erlotinib. || A c-Met inhibitor significantly sensitized DA-Src tumors to erlotinib in vivo, resulting in reduced Ki67 labeling and increased apoptosis. || In parental cells, knockdown of endogenous c-Src enhanced sensitivity to erlotinib, whereas treatment with HGF to directly induce phospho-Met resulted in erlotinib resistance. || In parental cells, knockdown of endogenous c-Src enhanced sensitivity to erlotinib, whereas treatment with HGF to directly induce phospho-Met resulted in erlotinib resistance."
22844075,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Although the EGF receptor tyrosine kinase inhibitors (EGFR-TKI) erlotinib and gefitinib have shown dramatic effects against EGFR mutant lung cancer, patients become resistant by various mechanisms, including gatekeeper EGFR-T790M mutation, Met amplification, and HGF overexpression, thereafter relapsing. || We have tested the effects of the mutant-selective EGFR-TKI WZ4002 and the mutant-selective Met-TKI E7050 on 3 EGFR mutant lung cancer cell lines resistant to erlotinib by different mechanisms: PC-9/HGF cells with an exon 19 deletion, H1975 with an L858R mutation, and HCC827ER with an exon 19 deletion, with acquired resistance to erlotinib because of HGF gene transfection, gatekeeper T790M mutation, and Met amplification, respectively. || The combination of a mutant-selective EGFR-TKI and a Met-TKI was effective in suppressing the growth of erlotinib-resistant tumors caused by gatekeeper T790M mutation, Met amplification, and HGF overexpression. || The combination of a mutant-selective EGFR-TKI and a Met-TKI was effective in suppressing the growth of erlotinib-resistant tumors caused by gatekeeper T790M mutation, Met amplification, and HGF overexpression."
29502124,neutral,0.973739,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","However, c-MET positivity did not show a significant correlation with response to erlotinib or PFS."
30792648,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Here, for the first time, we report the potential efficacy of combination therapy with bevacizumab and erlotinib in an EGFR-mutated NSCLC patient with MET amplification who showed intrinsic resistance to initial EGFR-TKI therapy."
23276936,supportive,0.999986,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Non squamous NSCLC patients that express more often high levels of c-Met seemed to represent a most sensitive subset for and anti-c-Met/erlotinib therapy.
40728393,opposing,0.954671,unclear,0,Conflicting cues with no dominant stance signal.,"By simultaneously degrading c-Met and EGFR, AHPC-cb-Ap could restore the sensitivity of erlotinib-resistant NCI-H1975 cells (EGFRT790M/L858R) to erlotinib, both in vitro and in vivo. || By simultaneously degrading c-Met and EGFR, AHPC-cb-Ap could restore the sensitivity of erlotinib-resistant NCI-H1975 cells (EGFRT790M/L858R) to erlotinib, both in vitro and in vivo."
31772236,supportive,1.000000,supportive,0,"supportive=3, opposing=1, neutral=0; dominant=supportive","The OE33 EAC cell line with strong expression of phosphorylated both MET and HER2, demonstrated reduced sensitivity to foretinib and lapatinib when used as a single agent. || The co-administration of foretinib and lapatinib effectively inhibited both MET and HER2 phosphorylation, enhanced inhibition of cell proliferation and xenograft tumor growth by inducing apoptosis, and significantly enhanced mouse overall survival, overcoming single agent resistance. || The co-administration of foretinib and lapatinib effectively inhibited both MET and HER2 phosphorylation, enhanced inhibition of cell proliferation and xenograft tumor growth by inducing apoptosis, and significantly enhanced mouse overall survival, overcoming single agent resistance."
21252284,supportive,1.000000,supportive,0,"supportive=4, opposing=0, neutral=0; dominant=supportive","Most MET-amplified tumor lines without HER1 or HER2 amplification are sensitive to foretinib, whereas MET-amplified lines with HER1 or HER2 amplification are more sensitive to the combination of foretinib with lapatinib or erlotinib. || Consistent with this observation, the effect of HGF on lapatinib or erlotinib sensitivity in these cells was reversed by foretinib, other MET inhibitors, or siRNA to MET. || Western blot analyses showed that combining foretinib with erlotinib or lapatinib effectively decreased the phosphorylation of MET, HER1, HER2, HER3, AKT, and ERK in these cells."
36614199,neutral,0.887820,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","This study investigated the antitumor effects of foretinib on triple-negative breast cancer cells MDA-MB-231 xenograft tumors in vivo underlying phosphorylated mesenchymal to epithelial transition (p-MET)/ hepatocyte growth factor (HGF)-related mechanism, as well as its pharmacokinetic characteristics. || In both MDA-MB-231 cells and xenograft tumors, foretinib suppressed the expression of p-MET and HGF."
33688998,neutral,0.930303,unclear,0,Conflicting cues with no dominant stance signal.,"Here, we investigated the anti-tumour activity of foretinib, a c-MET inhibitor, on three human GBM cells (T98G, U87MG and U251). || RESULTS: Foretinib treatment reduced phosphorylation of c-MET on T98G and U251 cells, but not in U87MG cells."
29223420,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive","RESULTS: Foretinib inhibits phosphorylation of MET, which correlated with reduced EAC cell growth and inhibition of AKT and ERK phosphorylation. || RESULTS: Foretinib inhibits phosphorylation of MET, which correlated with reduced EAC cell growth and inhibition of AKT and ERK phosphorylation. || Cell growth inhibition by foretinib is most profound in the ESO51 cell line, which has MET gene amplification and overexpression. || Inhibition of MET signaling by foretinib or siRNA-specific knock down of MET expression induces apoptosis in ESO51 cells."
28862760,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"However, clinical trials of nonselective kinase inhibitors with c-Met activity (tivantinib, cabozantinib, foretinib, and golvatinib) in patients with HCC have failed so far to demonstrate significant efficacy."
27918764,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive","OBJECTIVE: To determine whether the addition of onartuzumab to first-line fluorouracil, leucovorin, and oxaliplatin (mFOLFOX6) improves efficacy compared with mFOLFOX6 plus placebo in HER2-negative, MET-positive GEC. || OBJECTIVE: To determine whether the addition of onartuzumab to first-line fluorouracil, leucovorin, and oxaliplatin (mFOLFOX6) improves efficacy compared with mFOLFOX6 plus placebo in HER2-negative, MET-positive GEC."
27401892,supportive,0.999931,opposing,1,"supportive=2, opposing=3, neutral=0; dominant=opposing",CONCLUSION: The addition of onartuzumab to mFOLFOX6 in gastric cancer did not improve efficacy in an unselected population or in a MET immunohistochemistry-positive population. || IMPLICATIONS FOR PRACTICE: The YO28252 study demonstrated that the addition of the anti-MET agent onartuzumab to mFOLFOX6 for treatment of gastric cancer did not improve efficacy in an overall study population or those selected for positive MET status by immunohistochemistry.
